size_m2,bedrooms,bathrooms,age,distance_city_center_km,floor,parking_spaces,has_elevator,neighborhood,property_type,condition,heating_type,price
107.8230045,2,3,0,13.37718124,13,0,1,A,house,good,gas,489926.5489
82.65363705,4,2,49,9.690833057,13,2,1,A,studio,old,electric,253258.3945
108.8542294,4,3,7,12.59931312,11,1,0,D,house,new,electric,395479.3491
98.05683221,1,1,47,10.25154433,15,0,0,D,studio,old,gas,152304.7076
102.7880696,5,3,19,7.569122212,17,1,0,A,apartment,good,none,435487.3946
83.50225503,2,2,15,7.86602453,2,0,0,B,apartment,old,none,275052.0602
84.6980815,4,1,46,14.804652,16,2,1,C,house,good,electric,283441.7208
108.6181754,1,3,30,6.202960013,6,0,0,C,house,good,gas,338457.854
128.3114652,5,1,31,8.549441875,9,2,0,C,studio,old,none,329044.835
82.05161997,3,3,33,18.40734427,4,2,0,D,studio,good,gas,146308.9562
73.93697366,4,1,28,8.501887586,8,0,1,D,house,good,gas,290724.2747
118.403805,5,2,11,10.07199727,1,2,1,C,studio,new,gas,413608.1319
99.02488321,3,2,3,1.369395161,15,1,1,C,apartment,new,none,403043.8826
124.914944,3,1,42,8.74066918,4,2,0,B,studio,old,electric,328531.3121
72.8260836,1,3,33,9.428828078,7,1,1,C,house,good,electric,270756.0103
46.61683224,2,2,5,8.569143864,7,2,1,C,house,good,gas,233405.039
84.00987755,4,3,48,12.24708957,14,2,0,C,studio,new,none,210665.1424
77.00942172,5,1,8,9.328249022,17,2,1,C,apartment,new,none,309832.699
97.636348,3,3,4,6.304861574,11,2,1,C,house,new,electric,462181.3209
80.89464357,2,1,45,7.611382039,15,0,1,C,house,old,none,243723.4786
122.2305085,3,3,15,12.19300874,5,2,1,C,studio,good,gas,365681.8051
91.35549213,4,1,0,3.467185099,2,2,1,B,studio,good,none,347677.6702
104.514235,4,1,19,8.689039962,17,2,0,D,apartment,old,none,323233.0154
104.7290368,1,1,34,10.48020181,1,1,0,C,apartment,new,none,243749.2171
105.8486528,4,1,9,16.68812272,17,0,0,B,studio,new,gas,359771.175
99.27612669,4,3,24,17.71715767,2,1,1,D,studio,new,none,262685.4393
115.3180207,4,2,46,12.44324189,6,0,1,B,studio,new,none,322201.0729
76.13034599,2,1,27,9.549634853,1,0,1,B,studio,old,none,128496.0126
141.9825378,5,1,34,16.03869821,12,1,1,B,apartment,new,none,429919.6255
92.9038785,5,2,32,14.87330065,7,1,1,B,studio,old,electric,236090.9847
60.65352586,4,2,44,11.94089054,19,1,0,D,studio,new,gas,151105.7723
105.6422007,5,1,14,14.07828371,4,2,0,B,house,new,none,392427.6702
74.46458553,4,1,20,8.086864791,1,0,1,C,house,new,gas,312732.4117
119.960036,5,3,41,2.990460415,16,1,1,D,apartment,new,none,396857.9609
166.2881673,5,2,34,14.16842038,15,0,1,B,apartment,good,electric,551602.5801
76.40283725,3,3,49,8.716329472,14,1,0,D,house,new,electric,256141.9973
109.97117,2,1,36,10.24057433,12,2,1,A,studio,new,electric,366061.2105
47.33483234,3,1,9,10.70106648,15,1,1,D,studio,good,electric,121215.3215
113.6171569,3,1,15,14.70856895,9,2,0,A,apartment,new,none,427335.7242
73.42858601,5,1,19,6.683425795,3,2,0,C,apartment,good,electric,275962.1219
81.25496145,1,2,49,2.722132826,11,1,0,A,house,good,none,330400.4335
66.9614053,1,3,7,11.2359396,14,0,0,A,house,good,gas,299107.5591
121.9645368,2,2,44,15.95889853,10,0,1,D,apartment,new,electric,293139.7638
130.2191307,4,1,30,3.053539517,10,2,0,C,house,old,gas,428374.523
100.7015564,5,3,7,10.87947221,16,0,1,B,studio,new,gas,419632.2585
74.06719884,2,1,12,11.41792986,0,2,0,C,apartment,old,gas,199220.8475
147.6856911,3,2,23,19.00363186,11,1,0,A,apartment,good,electric,510978.9786
77.48769617,5,1,11,12.6497391,19,2,1,C,studio,old,none,262159.2299
35.139031,3,2,44,4.515429964,17,0,1,D,studio,old,gas,66776.15614
113.7516703,2,2,16,12.10874257,19,0,0,C,studio,good,none,319367.8242
66.85675979,1,1,46,10.65575373,2,0,1,C,apartment,old,none,107955.3759
129.6582638,2,1,40,11.71878725,13,1,0,A,house,good,none,441504.7944
88.5658691,5,2,35,1.623030486,2,0,1,B,house,old,gas,347914.1931
118.1113972,5,3,11,4.122437054,2,1,0,A,house,good,gas,555613.0773
142.0450104,4,2,35,4.787783126,16,2,1,C,studio,good,electric,470632.4565
63.73423406,1,3,12,19.18529861,6,1,1,D,house,new,gas,210286.9283
83.02188607,5,2,34,10.24116928,4,1,0,B,apartment,good,electric,280752.5915
97.72986782,1,1,4,5.361710414,6,1,0,A,studio,new,none,379857.6242
146.1265396,5,2,12,11.27045,2,2,0,A,apartment,good,electric,534928.8155
80.24851846,1,3,45,11.08023696,16,2,0,B,house,good,electric,294859.6252
82.16488912,2,3,7,12.18577299,15,2,1,D,house,new,electric,324063.7231
114.3442173,1,3,10,4.512686268,17,1,0,A,studio,new,none,455905.0886
82.68313823,3,3,7,11.22353139,9,1,0,D,studio,old,none,212482.1177
104.5757765,2,3,30,7.936816313,6,1,1,C,house,new,none,372796.2319
53.45387737,5,2,11,6.352799379,3,0,0,D,house,new,gas,235567.3954
166.4298983,5,1,10,16.33378478,2,0,0,D,house,good,gas,496432.9644
59.56872309,4,1,16,16.7618197,13,2,1,A,studio,old,electric,200212.7611
90.34741888,3,2,26,11.34666549,5,2,0,C,studio,good,none,218002.4759
99.02556892,4,1,12,7.349656586,0,1,0,C,apartment,old,none,284246.3671
157.380644,2,2,35,10.5543669,2,0,1,A,apartment,new,electric,527268.521
60.25462657,4,3,12,0,8,0,1,D,house,new,electric,289140.2435
159.5111241,2,2,40,17.50320175,3,0,1,B,apartment,old,none,378165.8531
122.7153046,4,1,21,17.92255268,4,0,1,C,house,new,none,392842.0836
112.5128597,1,1,45,17.71781385,13,0,1,B,studio,good,none,209231.3869
70.46098939,2,1,43,5.7585484,2,1,1,A,apartment,good,electric,232140.1343
117.1342373,2,2,23,9.904429944,7,2,1,B,studio,old,electric,359116.1257
78.29540133,1,2,29,16.37321859,8,1,0,C,studio,good,gas,138132.8514
137.9998376,1,2,12,2.823963519,12,0,0,B,apartment,good,electric,456023.2788
70.86813913,3,1,7,11.10928496,10,2,0,A,house,good,gas,329049.9127
96.60524517,1,2,4,7.675559277,17,0,1,D,house,old,electric,327550.3826
83.34180736,4,2,42,0,18,2,0,A,studio,old,gas,297357.0875
70.37431113,1,1,5,12.67379064,11,0,1,C,house,old,none,253798.11
122.2395945,1,3,6,10.99877642,5,1,1,D,studio,old,electric,324193.8893
116.0637624,2,3,21,10.4491511,7,0,0,C,studio,old,none,292613.4065
136.270306,2,1,29,4.385578558,2,2,1,D,house,good,gas,430867.3953
46.60374675,1,1,14,15.79062484,14,2,1,D,house,new,none,174538.4631
131.9251211,3,3,36,11.97403221,16,2,0,D,house,old,electric,408402.7219
175.1634672,2,2,40,12.22682773,13,0,1,C,apartment,good,none,486630.5793
86.45076732,4,1,19,14.76132425,8,0,1,D,apartment,old,gas,227691.677
156.8544584,4,3,30,12.93158498,10,1,1,B,studio,old,none,448167.6437
92.10516184,1,2,4,6.800619005,2,0,0,D,apartment,new,electric,302691.9974
58.82770787,1,1,44,12.53637004,8,0,0,D,apartment,old,none,25061.00638
90.83102673,3,3,11,10.4318598,2,2,0,D,apartment,old,gas,301062.8057
131.446119,1,2,36,10.3431271,17,2,1,A,house,good,gas,467143.9342
74.85470553,5,2,29,13.01008034,18,0,0,A,house,new,gas,368907.8787
81.98984023,5,3,38,4.937964591,3,2,1,A,apartment,good,gas,379966.6396
117.806183,1,2,2,0,5,0,0,B,house,old,gas,468006.7268
100.0918035,5,3,12,8.305339684,8,0,1,C,house,new,electric,449985.7773
117.5386886,4,3,10,1.799289619,11,0,0,D,apartment,good,gas,490397.3464
107.1348862,1,2,9,8.074780595,1,0,1,B,studio,old,none,278050.6091
114.3887596,4,3,29,1.570881556,8,0,0,D,house,new,none,443341.9427
87.03096443,4,3,8,10.36393519,9,0,1,A,apartment,good,gas,370812.3564
106.9519283,5,1,29,9.447500779,11,2,1,C,house,new,electric,394440.216
72.17880983,3,3,28,9.603413701,4,1,0,C,house,good,gas,277747.4916
138.6530087,4,2,37,12.83820668,1,1,1,C,house,new,none,427160.5365
80.9717585,5,3,45,15.61391728,11,2,0,B,studio,new,electric,264523.6792
133.8654246,3,2,41,7.042915459,6,1,1,D,apartment,old,none,347317.7289
92.99179117,5,1,48,11.0861546,17,1,1,B,studio,old,none,267892.9537
106.0599703,5,2,33,11.13960117,1,0,0,B,house,old,none,346508.2322
85.15106347,1,3,25,2.651712787,5,2,0,D,studio,new,gas,261941.6887
69.52013706,2,2,1,14.47178806,0,1,0,B,apartment,new,electric,251804.0282
47.65718837,3,1,35,5.417731702,18,2,0,D,apartment,old,gas,151264.5674
68.34027524,5,1,6,6.226461976,17,0,1,B,house,new,none,354617.2826
90.2827344,4,1,35,8.400949336,15,1,1,A,studio,old,gas,279827.4677
106.3563754,4,2,39,4.737678264,5,1,1,A,apartment,good,none,427560.4062
130.3113794,2,2,13,5.760297941,16,1,0,A,house,old,gas,488818.4669
86.62727621,3,2,26,12.38705153,3,0,0,C,studio,old,none,175300.0731
73.54117707,1,1,25,4.04633172,19,2,1,A,studio,new,electric,296035.2719
56.71855642,3,2,19,14.59993567,16,1,0,B,studio,good,electric,163344.6299
114.4019085,4,1,34,5.245377353,11,1,1,C,apartment,new,none,389555.8213
141.4958355,4,1,10,13.92382992,10,1,1,A,studio,good,electric,494308.8267
137.989908,1,3,25,12.11331722,6,2,0,C,house,good,gas,460998.0988
121.2979824,1,3,34,4.720638775,8,0,0,A,house,old,gas,425577.5257
119.1562995,4,1,4,5.175015474,10,1,1,A,apartment,old,electric,470577.8501
150.9287134,5,1,15,12.83398674,15,0,1,C,apartment,new,gas,532999.5369
109.9624438,5,1,10,15.21499651,9,1,1,A,studio,new,electric,435111.2212
119.3838903,1,3,32,10.16451311,14,1,1,C,apartment,new,electric,384340.0692
90.37648414,5,1,8,15.65472125,18,2,0,D,house,old,electric,344400.9492
59.13869887,1,3,21,15.94203682,6,2,0,C,house,good,none,160298.356
79.48453299,3,3,4,5.6162495,3,2,0,B,apartment,new,gas,411601.1615
99.72522884,3,2,19,16.53431768,18,0,0,D,studio,new,electric,246627.7775
101.8235612,3,2,42,13.32788157,10,1,0,C,studio,old,none,222562.2651
157.7885756,1,2,33,5.80912084,11,2,0,D,studio,good,none,432100.21
102.438315,1,3,29,7.052273709,2,1,0,C,house,good,gas,331970.7543
135.3653033,5,1,9,15.65446533,3,2,1,B,studio,old,none,390447.1427
86.94768275,5,2,36,17.51902111,17,1,0,A,apartment,old,none,271460.5239
90.64972343,5,3,31,9.112812093,14,1,0,C,studio,good,none,281278.7887
60.12977088,2,1,23,21.78297401,0,0,1,B,studio,new,none,98490.82663
77.73015961,1,2,16,17.75030238,18,1,1,C,house,old,none,234778.9159
115.8094417,3,3,43,13.5073027,1,1,1,B,house,old,gas,337658.7006
100.2268054,3,2,2,12.9595017,17,1,1,D,studio,good,none,359053.5429
128.2881586,2,2,38,13.04970092,15,2,1,D,apartment,old,electric,366727.2318
105.4376185,2,3,42,2.343881839,16,1,1,A,studio,old,none,355060.632
89.42638805,3,2,42,7.096342364,18,0,1,B,apartment,new,electric,283502.1073
164.4489059,1,3,25,9.860341908,19,0,0,A,studio,good,none,525411.968
97.18289294,3,3,11,8.239110956,9,2,1,D,apartment,new,none,332543.0313
134.8900291,3,2,36,13.30594148,10,1,1,B,house,good,none,435855.9267
87.9637238,2,1,41,10.94887638,3,0,1,C,apartment,old,electric,173068.3531
121.2879844,2,1,11,13.00144329,14,2,1,B,house,old,electric,466687.386
127.8404698,5,1,45,9.114703292,6,2,1,A,apartment,new,electric,453883.8413
106.2547591,2,3,32,16.72169966,13,0,0,C,studio,new,electric,293696.4519
30,3,2,26,11.19787788,13,0,0,D,studio,new,electric,49342.4871
100.5475738,5,1,13,9.000749557,13,2,1,C,studio,good,electric,336316.1735
136.9138014,3,2,6,13.49985289,11,2,0,A,house,new,none,540151.1854
115.824425,1,1,41,13.88599321,19,0,1,B,studio,good,gas,290872.272
113.3751663,1,1,43,10.55817739,0,2,1,C,studio,old,gas,220175.7348
48.33229198,2,2,37,2.594285876,4,2,1,D,studio,good,electric,159442.5468
78.38634788,5,2,47,14.9948179,18,0,1,B,house,good,none,255963.3197
112.3407289,4,2,41,2.144300514,5,0,0,C,apartment,old,gas,357447.0894
112.3114983,1,2,43,3.451856274,12,0,1,A,studio,old,gas,392555.3434
136.4400034,1,1,26,10.65817703,13,2,0,C,house,old,gas,397684.6652
95.65399735,1,2,9,7.956313498,15,1,0,A,house,old,none,358875.0651
112.1747226,1,3,41,10.54753635,5,2,1,D,studio,new,gas,271202.723
100.4912273,2,1,42,17.48418104,0,2,1,B,studio,old,electric,181807.4681
70.3917179,5,3,40,12.27288424,5,0,1,C,studio,good,electric,211850.4452
32.32626007,1,1,8,6.446654362,1,2,1,D,house,good,none,101618.0559
112.9302908,2,1,43,14.49368233,4,0,1,D,apartment,old,none,211414.7295
105.2184163,5,3,33,3.239089595,2,1,1,C,house,good,gas,429391.4457
81.45474874,5,1,45,7.059628202,14,0,1,A,house,good,gas,334513.2915
51.4248083,4,3,40,9.970737222,9,0,1,B,studio,new,gas,158842.49
118.8921854,3,1,28,7.254982395,17,0,1,C,house,new,electric,436501.498
92.02239777,1,2,17,13.63750757,17,0,1,C,apartment,good,gas,302507.8252
116.7062417,2,1,28,10.37675836,11,0,0,A,house,old,none,366382.6875
155.9214559,5,3,29,11.66002125,5,1,1,C,house,old,gas,499915.5144
35.75707359,4,2,12,10.80985189,0,2,0,B,studio,new,electric,175021.761
79.01197574,3,2,21,14.85478551,4,2,0,D,apartment,good,electric,212625.0436
93.7187316,5,2,15,5.234108273,19,0,1,C,house,old,electric,393218.7364
143.6447852,5,2,44,1.971995097,16,0,0,A,studio,old,gas,481253.1837
50.90790942,1,1,31,13.883236,9,2,0,B,apartment,old,gas,93213.63841
158.0758308,3,3,39,6.591131397,8,1,1,A,studio,good,none,519250.2434
104.075677,3,2,25,5.287846246,19,0,0,C,house,new,electric,398206.095
97.11998015,2,3,30,10.88493303,13,0,0,B,house,old,none,304305.6222
94.0582071,4,3,43,11.31862145,17,1,0,C,house,good,none,309148.7852
86.91210903,2,2,18,15.66823359,14,0,0,D,house,good,electric,277138.1636
131.4435028,4,3,41,10.68970467,10,2,1,C,house,good,none,426371.6203
67.94437738,2,3,33,10.31815935,0,0,1,B,studio,good,electric,173278.2723
110.3624254,4,3,46,6.776965101,15,0,0,B,apartment,new,none,380680.5353
88.47455003,1,3,48,17.69030335,10,0,1,A,studio,good,none,184484.9732
77.13599654,4,1,5,15.80314815,1,1,1,D,house,new,none,284019.8056
177.5792553,2,1,34,1.368125038,12,2,0,A,apartment,new,gas,613433.5648
112.571522,3,1,10,17.15548568,2,1,0,A,house,good,gas,385561.0087
118.3979663,5,3,36,7.179803135,19,0,0,B,house,good,electric,456635.3451
134.1333034,4,1,21,15.47117643,1,1,0,B,house,new,gas,421581.2683
57.35950164,4,2,12,12.06754932,0,2,1,A,studio,old,gas,226582.5331
152.5687573,3,3,15,14.95621811,12,0,0,B,apartment,new,electric,519065.7575
30,1,1,25,14.60015453,4,1,0,A,apartment,good,electric,70047.56044
76.9370077,2,1,21,12.34957208,11,2,0,C,studio,old,electric,190152.6385
86.2290498,1,3,41,13.59859369,7,0,1,D,house,old,none,201011.364
117.4517009,4,3,12,5.892750133,4,0,0,C,apartment,old,electric,426056.3163
106.561548,4,3,22,25.77878588,19,0,0,C,house,new,electric,328881.8683
94.99555778,1,2,31,6.529389743,7,1,1,D,house,good,gas,312256.2368
99.64007966,2,1,22,12.07154713,3,0,1,B,apartment,new,gas,335877.1366
70.65930929,4,2,42,10.50036408,12,1,1,A,house,good,none,290027.0466
55.08302817,4,1,31,12.03696844,19,0,0,C,apartment,old,none,155283.0346
121.7953487,1,3,47,4.788263831,16,0,1,D,apartment,new,gas,401850.2828
120.8111834,5,1,37,10.12825828,3,2,0,C,studio,new,gas,372341.2197
147.5348313,3,3,27,5.953362803,6,2,0,D,studio,good,gas,437198.155
76.2994871,4,1,32,1.689305241,0,2,1,C,studio,old,none,186747.3777
120.7844563,2,2,39,7.858478652,15,2,1,B,house,old,none,361590.9302
91.48879815,5,1,25,18.99574763,9,1,1,B,apartment,good,none,275816.0896
135.7142496,1,3,29,7.302641146,7,2,1,C,studio,new,electric,452183.3324
130.6588833,1,2,16,12.20267139,16,2,1,D,apartment,old,gas,367748.9666
106.336282,2,2,41,12.63622039,1,2,0,D,apartment,old,electric,221391.1359
89.8140953,5,1,28,14.46403202,11,2,1,C,apartment,new,gas,341343.2154
128.8279654,2,1,1,10.95428905,19,2,1,D,studio,old,electric,365410.6043
119.4071357,4,2,37,14.32758893,18,2,1,D,studio,old,gas,342014.0614
79.46678794,5,1,33,12.48002131,2,0,1,A,apartment,good,electric,246828.0898
60.1660398,3,3,49,17.99608848,0,0,1,D,apartment,good,none,83443.33364
91.34401298,3,3,45,5.897946642,19,2,0,B,studio,old,electric,280090.2409
145.4624145,2,1,37,14.93869009,5,0,0,A,apartment,new,gas,416505.9402
134.3946148,3,2,11,11.7903107,19,1,0,D,apartment,good,electric,462661.4272
66.63017591,2,1,20,7.487500068,14,0,1,D,studio,good,gas,191625.0167
64.96727752,4,2,26,9.921801441,16,0,0,C,studio,good,gas,194729.5807
138.2405155,4,2,39,18.90732253,1,1,1,B,studio,new,gas,398847.825
65.93092286,2,3,2,9.686012431,15,1,0,A,house,good,electric,339426.4677
115.2788597,4,1,36,14.73114711,4,0,1,D,apartment,new,gas,302779.6557
81.51786354,3,2,48,11.4449152,11,0,1,A,house,good,gas,310702.8536
148.5113477,4,2,25,16.88007544,2,1,1,B,apartment,old,electric,438247.5956
76.88725603,3,2,4,9.35214498,1,0,0,C,house,new,none,331704.0056
134.3008459,3,2,45,15.28922571,5,2,1,B,apartment,old,gas,391466.0419
105.5457596,1,3,19,8.490087535,5,1,1,B,apartment,old,gas,347154.6874
107.5658456,4,3,45,11.25875794,19,2,0,D,house,good,electric,356571.1054
40.89074256,4,3,40,4.170028997,3,2,0,B,house,new,electric,243073.3133
33.9125994,2,3,7,5.220996715,9,0,0,D,house,new,electric,215042.5155
93.38302179,2,3,42,10.2426493,19,2,1,B,apartment,good,none,322539.8874
107.4071819,5,1,27,9.528747706,2,1,1,B,apartment,good,none,367853.6851
66.24406517,3,1,28,1.979762545,0,1,0,A,apartment,new,electric,273040.3943
67.33919769,1,3,49,11.31638002,8,1,0,A,studio,good,none,176153.8975
116.8441789,3,2,40,10.88409,18,0,1,D,studio,new,electric,320557.6507
116.8856344,4,2,1,5.493411882,17,1,0,C,apartment,old,none,422288.0611
95.86776819,5,1,1,15.13072813,19,0,1,B,house,good,none,364724.3909
123.4060516,3,1,37,10.30261454,10,0,0,D,apartment,old,none,298416.1928
64.77393113,5,1,37,5.233497796,8,0,1,D,studio,old,none,102005.384
89.32195249,3,3,42,13.93545393,6,0,1,C,apartment,new,gas,277954.3779
149.4363282,4,2,22,0.327124301,3,0,0,B,studio,new,none,522686.9934
102.0496639,4,2,9,1.804181278,5,1,0,A,house,new,electric,462668.4474
103.7893754,3,1,44,3.076192311,12,1,1,A,apartment,good,gas,379570.8176
169.1783976,1,1,27,11.28912159,15,2,0,C,studio,old,none,457626.2037
58.01973502,4,1,18,13.17004568,1,2,0,D,house,old,electric,173824.7984
123.892911,2,1,27,5.802862439,19,2,1,A,house,old,none,438585.3504
149.9195884,1,3,30,11.944636,17,1,0,D,apartment,good,none,397718.5355
90.25426221,3,2,1,16.91293319,1,1,1,C,house,good,none,300334.2875
125.7889236,1,3,28,7.097269769,12,2,1,D,studio,good,electric,394585.3731
70.53941508,2,2,13,3.05112016,5,2,1,A,apartment,new,gas,376925.3349
79.39802813,4,3,27,21.73700582,8,2,1,A,apartment,new,gas,321648.1673
111.5489925,4,2,0,11.11608491,8,0,0,D,house,new,gas,420670.9774
123.9570002,4,3,43,4.013648416,9,2,1,C,apartment,old,electric,420486.0065
133.6280954,2,2,49,7.441965801,5,0,1,C,studio,old,gas,307825.9656
147.0888576,1,3,15,0,0,0,1,D,studio,good,electric,497891.928
97.97660324,3,2,36,4.694789612,2,0,0,A,apartment,old,gas,300732.8764
135.8083527,3,1,20,10.68178112,1,1,1,D,apartment,new,none,456226.4293
89.7308547,1,2,13,11.39482541,16,1,1,B,house,good,electric,330930.5577
127.0627393,4,2,42,1.370364513,3,0,1,D,studio,old,gas,343064.0413
106.2246639,3,3,16,12.21497574,0,2,0,D,house,good,gas,317026.9479
113.3703372,4,1,14,8.001204911,11,0,1,B,studio,old,electric,377267.6337
112.7052362,5,3,47,11.7170416,15,2,0,A,studio,new,none,382766.4192
51.85884971,5,2,30,17.14036912,12,1,0,C,apartment,good,electric,138574.7938
66.27634423,3,2,45,13.8956344,2,2,1,A,apartment,old,none,179751.1514
103.0762432,1,2,48,9.953992709,19,1,0,D,apartment,good,none,259836.1213
49.38162761,1,2,35,8.219859119,5,2,1,B,apartment,new,none,195778.3724
124.9363331,1,3,13,5.40871325,15,0,1,A,apartment,good,electric,514138.477
126.146679,4,1,35,3.301982523,10,2,1,D,apartment,good,gas,402416.0884
109.8151166,5,2,26,5.72614782,12,2,1,D,house,new,gas,433527.1655
66.36597962,4,3,2,13.85886479,0,1,0,B,apartment,old,none,255561.2667
141.4041682,2,3,35,8.695619383,0,2,1,C,studio,good,none,403135.6576
161.1163192,2,3,5,1.488495826,13,2,1,C,apartment,good,none,599972.2411
104.4123048,3,3,26,6.962110253,8,2,1,D,apartment,new,none,402808.4183
115.3160614,2,3,21,16.01511208,17,2,0,D,apartment,old,electric,351131.513
106.0521596,1,2,21,8.278841457,14,2,0,C,apartment,good,gas,388037.4274
115.9110757,3,2,35,2.770376907,1,1,1,B,studio,good,none,377497.8317
96.4132373,5,1,31,11.5628687,1,2,0,C,studio,new,electric,287068.4475
98.9630728,5,1,26,10.83382533,0,1,1,C,apartment,good,electric,300830.7943
127.171528,2,1,6,6.632729225,4,2,1,B,studio,good,none,433246.1396
170.3687249,2,1,38,11.60711168,8,1,0,D,house,new,none,446593.0027
57.99786297,5,3,49,11.43940228,17,1,1,B,studio,new,none,193715.9334
96.88562547,2,3,11,10.27453254,11,0,0,A,house,good,gas,418988.3711
64.58618544,2,3,15,16.59972429,13,2,1,A,studio,good,gas,267808.8512
147.760747,4,3,37,11.31418533,4,2,1,D,studio,new,electric,466846.3711
82.36786092,5,3,4,9.661966338,19,0,1,B,apartment,good,none,399676.5706
56.70397619,5,3,41,10.65548001,18,2,1,D,apartment,old,gas,183588.0827
119.14561,2,3,48,11.09861353,1,0,1,D,apartment,new,none,305197.9143
152.3293334,1,3,34,12.06894,3,2,0,C,studio,new,gas,428650.1072
119.9079361,4,1,8,9.694431468,7,0,1,B,studio,good,gas,411618.7372
106.1439363,1,2,28,17.40893077,1,0,1,C,studio,old,gas,210943.2024
112.2742277,2,1,26,4.935876217,5,0,1,D,apartment,good,none,306100.7629
142.4452199,5,3,31,14.16888793,6,0,1,C,house,good,electric,427550.5793
73.7740219,1,3,9,7.445451254,7,0,0,C,apartment,good,none,253632.6538
96.64458688,3,3,24,10.14495637,11,1,1,A,studio,old,electric,330216.4888
86.41929554,1,2,41,15.72365419,17,0,0,B,studio,old,none,202038.7386
64.96404078,5,3,37,13.1174346,9,2,1,D,house,old,gas,234484.5844
90.14874222,2,3,24,10.43210794,8,2,1,D,apartment,new,electric,302044.403
133.2316329,1,1,3,9.541305933,10,2,0,D,studio,good,none,373713.5483
116.9980645,2,1,42,4.263108958,7,1,0,C,studio,good,gas,305895.8432
119.329315,4,3,40,16.70685397,1,1,1,B,studio,new,gas,368608.2458
104.3942683,3,2,43,10.60241295,8,2,1,D,studio,good,none,225920.7496
115.6997135,5,2,22,12.49714359,6,2,0,A,apartment,good,electric,459234.2453
75.98228973,5,1,9,16.79689972,8,2,0,B,studio,new,electric,250672.6738
90.71470342,2,1,5,8.474551449,5,2,0,B,house,new,none,390312.8439
105.7601271,3,2,12,4.398738405,13,0,0,D,house,new,electric,398180.9872
108.3254758,5,1,30,6.529828267,7,0,1,C,house,old,gas,334589.0797
109.6056356,1,3,4,4.294415755,14,0,1,A,house,good,electric,487412.2159
95.84994154,5,3,3,18.53760804,18,1,0,A,apartment,good,electric,422491.2674
88.67729797,1,3,2,7.685428198,14,1,1,D,apartment,new,electric,378874.9841
194.7331385,5,3,29,0.574623719,15,0,1,D,apartment,new,gas,704755.8388
127.2036182,1,1,22,2.973552361,14,1,1,A,apartment,old,gas,485266.921
112.3944243,4,3,36,20.40210205,4,1,0,D,studio,new,electric,281652.579
93.00374505,2,3,17,11.41082343,10,0,0,D,apartment,good,electric,335592.6095
86.46343519,4,3,34,14.47276427,4,0,1,D,apartment,new,gas,283888.1018
96.07598219,1,3,4,3.57947435,16,0,0,D,apartment,good,electric,371048.3562
108.7848653,2,2,40,15.37261668,17,0,0,B,studio,old,electric,221052.2591
43.58693368,3,3,27,3.621204481,9,0,0,D,studio,old,electric,82860.18583
52.91831214,1,1,37,8.779727031,14,2,0,D,house,old,electric,83267.11984
80.89352833,5,3,46,11.47348939,5,0,0,A,house,good,electric,304001.556
106.2141831,5,2,17,10.09824421,15,0,1,C,apartment,good,gas,375001.8358
92.82180559,3,3,7,10.96744097,11,0,0,A,apartment,new,electric,391911.7369
144.3436368,4,1,11,6.081340543,5,0,1,A,studio,new,electric,533134.9214
55.52809639,1,1,29,8.91070094,5,0,1,C,house,old,electric,106527.3237
77.45963591,5,2,21,4.587145566,11,0,1,D,studio,new,none,288506.3395
145.6027522,2,1,5,16.98673625,6,0,1,D,house,good,none,396018.1167
103.9335797,3,1,29,9.407816604,1,2,1,A,studio,good,gas,322410.0998
126.5452775,4,1,7,4.743533218,12,0,0,D,apartment,new,gas,434061.6017
161.5374083,4,2,46,18.84675014,11,0,0,A,house,new,none,481381.275
79.18586746,2,2,47,7.631647803,2,0,1,B,apartment,new,none,189698.4778
97.02056987,2,2,28,13.78846627,13,2,1,A,studio,good,gas,337923.0156
91.82719297,3,2,30,7.441635229,0,1,0,C,house,good,electric,265595.8504
41.36220987,2,2,4,10.40368538,6,0,1,D,apartment,new,gas,141552.2388
90.68809589,5,2,10,13.40483591,10,2,0,C,apartment,new,none,379369.3737
126.4318656,4,2,16,8.929942668,5,2,0,C,apartment,old,electric,393230.837
116.2176863,2,2,12,12.61787462,19,2,1,B,apartment,good,none,418664.6285
118.5724951,1,2,19,15.7396833,17,1,0,B,house,old,electric,389518.8544
88.73473058,2,3,30,5.305648994,4,2,1,A,apartment,good,gas,329658.0091
80.31708292,4,2,25,1.463799463,11,2,0,B,house,good,gas,381842.8424
138.0776702,5,3,27,7.878334535,11,2,0,C,house,good,electric,531624.783
85.08048561,2,2,24,14.47986,17,0,0,D,house,new,none,263928.0251
108.8224612,5,2,47,7.434171558,14,0,0,D,studio,old,gas,257802.0804
104.9000404,1,2,17,15.83023557,1,2,1,A,studio,old,gas,315240.6186
143.8515105,4,3,44,12.94042494,7,0,1,A,studio,new,electric,434145.8252
129.1423707,3,3,31,13.269863,14,0,1,C,apartment,good,none,388712.6796
61.14224138,4,2,28,9.350043689,16,0,1,C,apartment,new,gas,223311.0325
64.373405,3,2,2,6.808172718,5,1,0,C,apartment,new,none,254574.2456
117.3672945,3,3,34,8.988250371,5,2,1,D,apartment,new,gas,425146.6386
98.06987058,4,2,37,10.08025739,13,1,0,D,house,old,none,259909.8339
86.34484648,3,2,14,9.950565734,16,2,1,C,house,old,electric,314171.5898
